Date and time,Temperature,Humidity
10/20/2023 12:45:35,32.60,70.4
10/20/2023 12:45:58,32.70,70.2
10/20/2023 12:46:21,32.60,70.2
10/20/2023 12:46:45,32.60,70.2
10/20/2023 12:47:07,32.60,70.2
10/20/2023 12:47:31,32.60,70.3
10/20/2023 12:47:54,32.60,70.2
10/20/2023 12:48:39,32.50,70.1
10/20/2023 12:48:43,32.50,70.2
10/20/2023 12:49:06,32.50,70.4
10/20/2023 12:49:29,32.50,70.3
10/20/2023 12:49:52,32.50,70.3
10/20/2023 12:50:15,32.50,70.3
10/20/2023 12:50:38,32.50,70.8
10/20/2023 12:51:01,32.40,70.9
10/20/2023 12:51:25,32.50,70.8
10/20/2023 12:51:48,32.40,71
10/20/2023 12:52:11,32.50,70.6
10/20/2023 12:52:35,32.50,70.9
10/20/2023 12:52:58,32.50,71
10/20/2023 12:53:21,32.50,70.7
10/20/2023 12:53:44,32.50,69.6
10/20/2023 12:54:07,32.50,70.7
10/20/2023 12:54:30,32.40,71
10/20/2023 12:54:53,32.40,71.1
10/20/2023 12:55:15,32.50,70.2
10/20/2023 12:55:38,32.40,72.4
10/20/2023 12:56:01,32.50,70.9
10/20/2023 12:56:24,32.50,71.2
10/20/2023 12:56:48,32.50,71.1
10/20/2023 12:57:11,32.50,70.8
10/20/2023 12:57:34,32.50,70.8
10/20/2023 12:57:57,32.50,70.8
10/20/2023 12:58:20,32.50,70.7
10/20/2023 12:58:43,32.50,70.7
10/20/2023 12:59:06,32.50,70.8
10/20/2023 12:59:30,32.60,70.8
10/20/2023 12:59:53,32.60,70.5
10/20/2023 13:00:16,32.60,70.5
10/20/2023 13:00:39,32.50,70.8
10/20/2023 13:01:05,32.60,68.2
10/20/2023 13:01:28,32.60,72.1
10/20/2023 13:01:51,32.60,71.5
10/20/2023 13:02:14,32.60,71.6
10/20/2023 13:02:37,32.60,71.2
10/20/2023 13:03:00,32.60,71.6
10/20/2023 13:03:23,32.60,71.1
10/20/2023 13:03:46,32.60,71
10/20/2023 13:04:10,32.60,71
10/20/2023 13:04:34,32.70,71.4
10/20/2023 13:04:57,32.70,71
10/20/2023 13:05:20,32.70,71.1
10/20/2023 13:05:45,32.60,71
10/20/2023 13:06:09,32.70,70.5
10/20/2023 13:06:32,32.60,71.4
10/20/2023 13:06:55,32.60,71.4
10/20/2023 13:07:18,32.60,71.2
10/20/2023 13:07:41,32.60,71.2
10/20/2023 13:08:04,32.80,70.9
10/20/2023 13:08:28,32.60,71.1
10/20/2023 13:08:51,32.70,71.2
10/20/2023 13:09:14,32.70,70.4
10/20/2023 13:09:37,32.70,71.1
10/20/2023 13:10:00,32.70,71
10/20/2023 13:10:23,32.70,70.6
10/20/2023 13:11:00,32.80,70.5
10/20/2023 13:11:23,32.80,70.5
10/20/2023 13:11:46,32.80,69.9
10/20/2023 13:12:09,32.80,70.2
10/20/2023 13:12:32,32.60,70.2
10/20/2023 13:12:55,32.80,69.8
10/20/2023 13:13:18,32.90,69.9
10/20/2023 13:13:41,32.80,69.9
10/20/2023 13:14:04,32.80,69.8
10/20/2023 13:14:27,32.90,69.9
10/20/2023 13:14:51,32.80,69.9
10/20/2023 13:15:14,32.90,70.5
10/20/2023 13:15:37,32.80,69.1
10/20/2023 13:16:00,32.90,69.6
10/20/2023 13:16:23,32.80,69.6
10/20/2023 13:16:46,32.90,69.7
10/20/2023 13:17:09,32.80,69.7
10/20/2023 13:17:32,32.80,69.7
10/20/2023 13:17:55,32.80,69.3
10/20/2023 13:18:18,32.90,69.4
10/20/2023 13:18:41,32.80,69.4
10/20/2023 13:19:04,32.90,69.1
10/20/2023 13:19:27,32.80,69
10/20/2023 13:19:50,32.80,69
10/20/2023 13:20:13,32.90,68.9
10/20/2023 13:20:36,32.90,68.8
10/20/2023 13:21:00,32.90,68.8
10/20/2023 13:21:23,32.80,69.1
10/20/2023 13:21:46,32.80,69.1
10/20/2023 13:22:09,32.90,68.8
10/20/2023 13:22:32,32.90,68.8
10/20/2023 13:22:55,32.80,69.4
10/20/2023 13:23:18,32.80,68.9
10/20/2023 13:23:41,32.80,69.4
10/20/2023 13:24:04,32.90,68.4
10/20/2023 13:24:27,32.90,68.9
10/20/2023 13:24:51,32.80,68.9
10/20/2023 13:25:14,32.70,69.1
10/20/2023 13:25:37,32.80,68.9
10/20/2023 13:26:00,32.80,69.3
10/20/2023 13:26:23,32.80,70.1
10/20/2023 13:26:46,32.80,68.8
10/20/2023 13:27:09,32.60,69.2
10/20/2023 13:27:32,32.80,69.1
10/20/2023 13:27:55,32.80,69.3
10/20/2023 13:28:18,32.80,69.2
10/20/2023 13:28:41,32.70,69.4
10/20/2023 13:29:05,32.80,69.4
10/20/2023 13:29:28,32.80,69.3
10/20/2023 13:29:51,32.80,69.2
10/20/2023 13:30:14,32.80,69.2
10/20/2023 13:30:37,32.80,69.1
10/20/2023 13:31:00,32.80,69.3
10/20/2023 13:31:23,32.80,69.2
10/20/2023 13:31:46,32.80,69.2
10/20/2023 13:32:11,32.80,69.2
10/20/2023 13:32:34,32.80,69.1
10/20/2023 13:32:57,32.90,69.1
10/20/2023 13:33:20,32.80,68.8
10/20/2023 13:33:43,32.80,69.1
10/20/2023 13:34:06,32.80,69.3
10/20/2023 13:34:29,32.90,69.1
10/20/2023 13:34:53,32.80,69
10/20/2023 13:35:16,32.90,69.2
10/20/2023 13:35:39,32.90,69.3
10/20/2023 13:36:03,32.90,69.9
10/20/2023 13:36:26,32.90,69.2
10/20/2023 13:36:49,32.90,69.1
10/20/2023 13:37:12,32.90,69.1
10/20/2023 13:37:35,32.90,69.4
10/20/2023 13:37:58,32.90,69.5
10/20/2023 13:38:21,32.90,69.6
10/20/2023 13:38:44,32.90,70.1
10/20/2023 13:39:07,33.00,69.6
10/20/2023 13:39:30,33.00,70
10/20/2023 13:39:53,33.00,69.4
10/20/2023 13:40:16,33.00,70.4
10/20/2023 13:40:40,33.00,70.9
10/20/2023 13:41:03,33.00,71.5
10/20/2023 13:41:27,32.90,71.3
10/20/2023 13:41:50,32.90,71.3
10/20/2023 13:42:13,32.90,71
10/20/2023 13:42:36,32.90,70.7
10/20/2023 13:42:59,32.90,70.9
10/20/2023 13:43:22,32.90,71.3
10/20/2023 13:43:45,32.90,70.7
10/20/2023 13:44:09,32.90,70.7
10/20/2023 13:44:32,32.90,70.7
10/20/2023 13:44:55,32.90,70.7
10/20/2023 13:45:18,32.80,70.8
10/20/2023 13:45:41,32.90,70.7
10/20/2023 13:46:04,32.80,71
10/20/2023 13:46:27,32.80,71.1
10/20/2023 13:46:50,32.90,71.3
10/20/2023 13:47:13,32.80,71.3
10/20/2023 13:47:36,32.80,70.9
10/20/2023 13:48:00,32.80,71.5
10/20/2023 13:48:23,32.80,71.5
10/20/2023 13:48:46,32.70,71.6
10/20/2023 13:49:09,32.80,71.4
10/20/2023 13:49:32,32.80,71.4
10/20/2023 13:49:55,32.70,70.9
10/20/2023 13:50:18,32.70,71.7
10/20/2023 13:50:41,32.70,71.9
10/20/2023 13:51:04,32.70,71.7
10/20/2023 13:51:28,32.70,71.6
10/20/2023 13:51:51,32.60,71.6
10/20/2023 13:52:14,32.60,71.7
10/20/2023 13:52:37,32.70,71.7
10/20/2023 13:53:00,32.80,71.7
10/20/2023 13:53:23,32.70,71.7
10/20/2023 13:53:46,32.70,72
10/20/2023 13:54:10,32.70,71.2
10/20/2023 13:54:33,32.70,71.9
10/20/2023 13:54:56,32.70,71.7
10/20/2023 13:55:19,32.70,71.7
10/20/2023 13:55:42,32.70,71.7
10/20/2023 13:56:06,32.70,71.7
10/20/2023 13:56:29,32.70,71.7
10/20/2023 13:56:52,32.70,71.7
10/20/2023 13:57:15,32.80,71.6
10/20/2023 13:57:39,32.60,71.7
10/20/2023 13:58:02,32.60,71.7
10/20/2023 13:58:25,32.60,71.6
10/20/2023 13:58:48,32.70,71.8
10/20/2023 13:59:11,32.60,71.9
10/20/2023 13:59:34,32.70,71.7
10/20/2023 13:59:57,32.60,71.8
10/20/2023 14:00:20,32.60,72
10/20/2023 14:00:45,32.60,72.9
10/20/2023 14:01:07,32.60,72
10/20/2023 14:01:31,32.60,73
10/20/2023 14:01:54,32.60,72.5
10/20/2023 14:02:17,32.50,72.9
10/20/2023 14:02:40,32.50,73
10/20/2023 14:03:03,32.60,73.1
10/20/2023 14:03:26,32.60,73.9
10/20/2023 14:03:49,32.70,72
10/20/2023 14:04:12,32.60,72.9
10/20/2023 14:04:35,32.60,73
10/20/2023 14:04:58,32.60,73.4
10/20/2023 14:05:21,32.60,73.1
10/20/2023 14:05:44,32.60,73.7
10/20/2023 14:06:07,32.60,73
10/20/2023 14:06:30,32.60,72.9
10/20/2023 14:06:54,32.50,72.7
10/20/2023 14:07:17,32.50,72.7
10/20/2023 14:07:40,32.60,72.7
10/20/2023 14:08:03,32.50,72.6
10/20/2023 14:08:26,32.50,72.4
10/20/2023 14:08:49,32.60,72.7
10/20/2023 15:21:49,25.70,54.4
10/20/2023 15:22:15,26.70,56.4
10/20/2023 15:22:39,26.30,56.4
10/20/2023 15:23:02,26.60,56.1
10/20/2023 15:23:26,26.70,56.3
10/20/2023 15:23:49,26.70,56.1
10/20/2023 15:24:10,26.70,51.5
10/20/2023 15:24:34,26.70,55.9
10/20/2023 15:24:58,26.70,55.8
10/20/2023 15:25:25,26.70,55.6
10/20/2023 15:25:50,26.70,55.6
10/20/2023 15:26:13,26.70,55.6
10/20/2023 15:26:38,26.60,55.5
10/20/2023 15:27:02,26.70,55.6
10/20/2023 15:27:26,26.70,55.7
10/20/2023 15:27:49,26.70,55.7
10/20/2023 15:28:22,26.60,55.7
10/20/2023 15:28:46,26.70,55.6
10/20/2023 15:29:10,26.70,55.5
10/20/2023 15:29:33,26.70,55.5
10/20/2023 15:29:57,26.70,55.5
10/20/2023 15:30:22,26.70,55.3
10/20/2023 15:30:46,26.70,55.1
10/20/2023 15:31:10,26.60,55
10/20/2023 15:31:34,26.60,55
10/20/2023 16:17:55,32.70,58
10/20/2023 16:18:19,29.70,49.5
10/20/2023 16:18:43,29.50,49.1
10/20/2023 16:19:07,29.60,48.9
10/20/2023 16:19:33,29.60,49.2
10/20/2023 16:19:57,29.70,49
10/20/2023 16:20:21,29.40,49.1
10/20/2023 16:20:46,29.40,48.8
10/20/2023 16:21:09,29.30,48.3
10/20/2023 16:21:33,29.20,48.5
10/20/2023 16:21:57,29.00,48.9
10/20/2023 16:22:21,29.00,49.1
10/20/2023 16:22:45,29.00,49.4
10/20/2023 16:23:06,29.00,49.2
10/20/2023 16:23:30,29.20,48.9
10/20/2023 16:23:55,28.90,49.1
10/20/2023 16:24:18,28.70,49.3
10/20/2023 16:24:42,28.90,49.3
10/20/2023 16:25:12,28.70,49.1
10/20/2023 16:25:35,29.00,48.7
10/20/2023 16:26:00,28.90,49.2
10/20/2023 16:26:25,28.80,49.6
10/20/2023 16:26:49,28.80,48.8
10/20/2023 16:27:13,28.80,48.4
10/20/2023 16:27:38,29.00,48.2
10/20/2023 16:28:01,28.70,48.1
10/20/2023 16:28:25,28.70,48.7
10/20/2023 16:28:49,28.50,48.9
10/20/2023 16:29:14,28.60,49.3
10/20/2023 16:29:37,28.50,49
10/20/2023 16:30:01,28.40,49.3
10/20/2023 16:30:25,28.50,49.3
10/20/2023 16:30:48,28.40,49.4
10/20/2023 16:31:12,28.60,50
10/20/2023 16:31:36,28.70,50.1
10/20/2023 16:31:59,28.70,50
10/20/2023 16:32:23,28.70,50
10/20/2023 16:32:47,28.80,49.3
10/20/2023 16:33:11,28.70,48.9
10/20/2023 16:33:35,28.80,49
10/20/2023 16:33:59,29.00,48.6
10/20/2023 16:34:23,29.10,48.5
10/20/2023 16:34:47,28.80,48.3
10/20/2023 16:35:11,28.90,48.6
10/20/2023 16:35:34,29.00,48.3
10/20/2023 16:35:58,29.10,48.3
10/20/2023 16:36:21,29.10,48.2
10/20/2023 16:36:51,29.00,45.3
10/20/2023 16:37:15,29.10,48.4
10/20/2023 16:37:39,29.10,49.1
10/20/2023 16:38:02,28.70,49.4
10/20/2023 16:38:26,28.60,46.2
10/20/2023 16:38:51,28.50,50
10/20/2023 16:39:15,28.50,50
10/20/2023 16:39:39,28.60,50.5
10/20/2023 16:40:03,28.60,50.5
10/20/2023 16:40:26,28.80,50.3
10/20/2023 16:40:50,28.90,50.1
10/20/2023 16:41:14,29.00,49.7
10/20/2023 16:41:38,29.00,49.5
10/20/2023 16:41:53,28.40,46.1
10/20/2023 16:42:17,28.60,49.4
10/20/2023 16:42:41,28.60,49.7
10/20/2023 16:43:08,28.70,49.7
10/20/2023 16:44:18,28.70,49.2
10/20/2023 16:44:43,28.60,49.1
10/20/2023 16:45:08,28.60,49
10/20/2023 16:45:34,28.40,49
10/20/2023 16:46:00,28.40,48.9
10/20/2023 16:46:28,28.50,48.8
10/20/2023 16:49:17,28.40,48.7
10/21/2023 18:07:39,30.40,69.9
10/21/2023 18:08:02,30.70,81.3
10/21/2023 18:08:25,30.70,81
10/21/2023 18:08:48,30.80,80.6
10/21/2023 18:09:11,30.80,80.4
10/21/2023 18:09:37,30.80,69.6
10/21/2023 18:10:00,30.60,78.7
10/21/2023 18:10:23,30.90,78.6
10/21/2023 18:10:46,30.80,80.1
10/21/2023 18:11:09,30.50,79.3
10/21/2023 18:11:32,30.40,80.3
10/21/2023 18:11:55,29.90,83.9
10/21/2023 18:12:18,29.90,81.1
10/21/2023 18:12:41,30.40,80.3
10/21/2023 18:13:05,30.20,81.7
10/21/2023 18:13:28,30.00,81.7
10/21/2023 18:13:51,30.20,84.5
10/21/2023 18:14:14,30.20,81.7
10/21/2023 18:14:37,29.90,83.1
10/21/2023 18:15:00,30.20,80.4
10/21/2023 18:15:23,30.40,81.6
10/21/2023 18:15:46,30.30,84.7
10/21/2023 18:16:09,30.20,96.5
10/21/2023 18:16:31,30.20,81.7
10/21/2023 18:16:54,30.20,81.7
10/21/2023 18:17:17,29.70,82.8
10/21/2023 18:17:40,30.20,81.7
10/21/2023 18:18:03,30.20,81.7
10/21/2023 18:18:26,30.20,81.7
10/21/2023 18:18:50,30.20,81.7
10/21/2023 18:19:12,30.30,81.9
10/21/2023 18:19:36,30.40,81.6
10/21/2023 18:19:59,30.20,81.9
10/21/2023 18:20:22,30.20,83.2
10/21/2023 18:20:44,30.20,82
10/21/2023 18:21:07,30.20,82.8
10/21/2023 18:21:30,29.90,81.8
10/21/2023 18:21:54,30.20,81.7
10/21/2023 18:22:17,30.20,82.4
10/21/2023 18:22:40,30.20,83.6
10/21/2023 18:23:03,30.70,81.5
10/21/2023 18:23:26,30.10,83.8
10/21/2023 18:23:48,30.40,81.6
10/21/2023 18:24:11,30.70,84.3
10/21/2023 18:24:34,30.70,82.4
10/21/2023 18:24:57,30.10,83.4
10/21/2023 18:25:20,30.60,80.8
10/21/2023 18:25:43,30.50,81.2
10/21/2023 18:26:06,30.70,83.8
10/21/2023 18:26:29,30.80,84.2
10/21/2023 18:26:52,30.40,81.6
10/21/2023 18:27:15,30.40,81.6
10/21/2023 18:27:38,30.70,83.8
10/21/2023 18:28:01,30.80,81.4
10/21/2023 18:28:25,30.70,81.2
10/21/2023 18:28:48,30.40,81.6
10/21/2023 18:29:11,30.80,80.1
10/21/2023 18:29:34,30.40,82.9
10/21/2023 18:29:57,30.10,81.7
10/21/2023 18:30:20,30.70,81.5
10/21/2023 18:30:43,30.70,85.1
10/21/2023 18:31:06,30.70,83
10/21/2023 18:31:30,30.80,81.1
10/21/2023 18:31:53,30.70,81.2
10/21/2023 18:32:17,30.80,80.1
10/21/2023 18:32:40,30.80,82.1
10/21/2023 18:33:03,30.80,81.6
10/21/2023 18:33:26,30.80,81.6
10/21/2023 18:33:49,30.90,81.6
10/21/2023 18:34:12,30.40,82.9
10/21/2023 18:34:35,30.90,89.7
10/21/2023 18:34:58,30.60,81.5
10/21/2023 18:35:21,31.20,81.5
10/21/2023 18:35:44,30.90,81.4
10/21/2023 18:36:07,30.60,80.2
10/21/2023 18:36:30,30.90,81.4
10/21/2023 18:36:53,30.90,80.1
10/21/2023 18:37:16,30.60,81.5
10/21/2023 18:37:38,30.90,80.1
10/21/2023 18:38:01,30.90,81.4
10/21/2023 18:38:24,31.20,82.2
10/21/2023 18:38:47,31.20,81.3
10/21/2023 18:39:10,31.00,81.3
10/21/2023 18:39:34,30.90,81.4
10/21/2023 18:39:57,30.90,81.4
10/21/2023 18:40:20,30.90,81.4
10/21/2023 18:40:44,31.00,82.2
10/21/2023 18:41:06,31.20,82.2
10/21/2023 18:41:29,30.40,82.9
10/21/2023 18:41:52,30.90,81.4
10/21/2023 18:42:16,31.10,84.6
10/21/2023 18:42:39,31.20,84.4
10/21/2023 18:43:02,31.00,82.6
10/21/2023 18:43:25,30.60,82.8
10/21/2023 18:43:47,31.00,81.3
10/21/2023 18:44:10,30.90,83.1
10/21/2023 18:44:33,31.00,81.5
10/21/2023 18:44:56,31.00,81.3
10/21/2023 18:45:19,31.20,81.3
10/21/2023 18:45:42,31.00,83.6
10/21/2023 18:46:05,31.00,81.3
10/21/2023 18:46:29,31.10,81.3
10/21/2023 18:46:52,31.20,81.3
10/21/2023 18:47:15,30.60,83.8
10/21/2023 18:47:38,31.00,82.6
10/21/2023 18:48:01,31.00,81.3
10/21/2023 18:48:24,30.90,81.4
10/21/2023 18:48:47,30.60,81.5
10/21/2023 18:49:10,30.90,81.4
10/21/2023 18:49:34,30.90,81.6
10/21/2023 18:49:57,30.60,81.5
10/21/2023 18:50:20,31.00,82.6
10/21/2023 18:50:43,31.00,81.3
10/21/2023 18:51:06,30.60,84.1
10/21/2023 18:51:29,30.60,83
10/21/2023 18:51:52,30.60,81.3
10/21/2023 18:52:15,31.10,84.6
10/21/2023 18:52:39,31.10,80
10/21/2023 18:53:01,31.00,82.2
10/21/2023 18:53:25,30.60,84.1
10/21/2023 18:53:48,31.00,90.3
10/21/2023 18:54:11,31.20,81.5
10/21/2023 18:54:33,31.10,80
10/21/2023 18:54:57,30.60,84.6
10/21/2023 18:55:20,31.20,81.3
10/21/2023 18:55:43,31.10,83.9
10/21/2023 18:56:06,31.10,83.6
10/21/2023 18:56:29,31.20,82.2
10/21/2023 18:56:52,31.00,82.2
10/21/2023 18:57:15,30.60,83.6
10/21/2023 18:57:38,30.60,81.5
10/21/2023 18:58:01,31.10,83.6
10/21/2023 18:58:24,31.00,84.4
10/21/2023 18:58:47,31.00,81.3
10/21/2023 18:59:09,31.20,81.3
10/21/2023 18:59:32,31.20,81.1
10/21/2023 18:59:55,31.10,84.1
10/21/2023 19:00:18,31.20,81.3
10/21/2023 19:00:41,30.90,81.1
10/21/2023 19:01:04,31.10,82.2
10/21/2023 19:01:27,31.20,81
10/21/2023 19:01:50,30.60,81.2
10/21/2023 19:02:13,31.10,81.6
10/21/2023 19:02:36,31.20,81.3
10/21/2023 19:02:59,31.10,82.4
10/21/2023 19:03:22,31.00,80
10/21/2023 19:03:45,30.60,80.8
10/21/2023 19:04:08,31.00,80
10/21/2023 19:04:31,31.20,81.1
10/21/2023 19:04:54,31.10,81.1
10/21/2023 19:05:16,31.20,81.1
10/21/2023 19:05:40,31.20,81.3
10/21/2023 19:06:03,30.60,81.3
10/21/2023 19:06:25,31.20,81.3
10/21/2023 19:06:48,31.10,81.1
10/21/2023 19:07:12,30.60,83.8
10/21/2023 19:07:35,31.20,81
10/21/2023 19:07:58,31.20,80.6
10/21/2023 19:08:21,31.10,82.4
10/21/2023 19:08:44,31.10,81
10/21/2023 19:09:07,31.00,76.8
10/21/2023 19:09:30,31.20,82.2
10/21/2023 19:09:53,30.40,81.3
10/21/2023 19:10:17,31.10,81.1
10/21/2023 19:10:40,30.60,82.4
10/21/2023 19:11:03,30.80,80.1
10/21/2023 19:11:26,31.10,81
10/21/2023 19:11:49,31.00,80.6
10/21/2023 19:12:12,31.00,81.8
10/21/2023 19:12:35,31.20,80
10/21/2023 19:12:58,31.20,81.3
10/21/2023 19:13:21,31.10,80
10/21/2023 19:13:44,31.20,81.5
10/21/2023 19:14:07,31.00,80.6
10/21/2023 19:14:30,31.10,82.6
10/21/2023 19:14:53,31.10,81
10/21/2023 19:15:16,31.20,82.4
10/21/2023 19:15:38,30.80,81.2
10/21/2023 19:16:01,31.20,80
10/21/2023 19:16:24,31.10,81.3
10/21/2023 19:16:47,31.20,81.1
10/21/2023 19:17:10,31.00,82.2
10/21/2023 19:17:33,31.20,81.3
10/21/2023 19:17:56,30.60,81.3
10/21/2023 19:18:19,31.00,81.3
10/21/2023 19:18:42,31.10,81
10/21/2023 19:19:05,31.20,81.3
10/21/2023 19:19:28,31.20,83.6
10/21/2023 19:19:51,31.20,81.1
10/21/2023 19:20:14,31.10,81.3
10/21/2023 19:20:37,31.10,81.3
10/21/2023 19:21:01,31.20,80
10/21/2023 19:21:25,31.10,81.3
10/21/2023 19:21:48,30.60,81.7
10/21/2023 19:22:11,31.10,81.3
10/21/2023 19:22:35,31.20,82.6
10/21/2023 19:22:58,31.10,80
10/21/2023 19:23:21,31.20,81.3
10/21/2023 19:23:44,31.20,81.3
10/21/2023 19:24:07,30.60,81.5
10/21/2023 19:24:30,30.90,81.4
10/21/2023 19:24:53,30.90,81.4
10/21/2023 19:25:17,31.20,81.3
10/21/2023 19:25:40,31.10,81.3
10/21/2023 19:26:02,31.10,81.3
10/21/2023 19:26:26,31.20,84.6
10/21/2023 19:26:49,31.20,81.3
10/21/2023 19:27:12,30.90,81.4
10/21/2023 19:27:34,31.20,80
10/21/2023 19:27:57,31.00,82.6
10/21/2023 19:28:20,31.20,81.5
10/21/2023 19:28:43,31.10,81.3
10/21/2023 19:29:06,31.10,81.5
10/21/2023 19:29:29,31.10,81.6
10/21/2023 19:29:52,30.60,81.5
10/21/2023 19:30:15,31.20,82
10/21/2023 19:30:38,31.10,83
10/21/2023 19:31:01,31.20,83
10/21/2023 19:31:24,31.20,82
10/21/2023 19:31:46,31.20,82
10/21/2023 19:32:09,31.20,84.4
10/21/2023 19:32:32,31.20,84.6
10/21/2023 19:32:55,31.10,82
10/21/2023 19:33:18,31.20,81.3
10/21/2023 19:33:43,31.20,81.8
10/21/2023 19:34:06,31.20,80.5
10/21/2023 19:34:29,31.20,81.5
10/21/2023 19:34:52,31.20,82
10/21/2023 19:35:15,31.10,81.3
10/21/2023 19:35:39,31.10,82
10/21/2023 19:36:02,31.20,81.3
10/21/2023 19:36:25,31.20,81.3
10/21/2023 19:36:48,31.10,83
10/21/2023 19:37:11,31.20,83
10/21/2023 19:37:34,31.20,82
10/21/2023 19:37:57,31.20,81.3
10/21/2023 19:38:20,31.20,80
10/21/2023 19:38:43,31.20,81.6
10/21/2023 19:39:07,31.10,82
10/21/2023 19:39:30,31.20,82
10/21/2023 19:39:53,30.90,82.1
10/21/2023 19:40:16,31.10,83.4
10/21/2023 19:40:39,31.10,81.6
10/21/2023 19:41:02,31.20,84.1
10/21/2023 19:41:25,31.10,81.3
10/21/2023 19:41:48,31.10,81.3
10/21/2023 19:42:11,31.20,81.6
10/21/2023 19:42:34,31.10,82.2
10/21/2023 19:42:57,31.20,81.5
10/21/2023 19:43:20,31.20,83
10/21/2023 19:43:43,31.10,81.5
10/21/2023 19:44:06,31.20,81.3
10/21/2023 19:44:29,30.60,83.2
10/21/2023 19:44:52,30.60,81.5
10/21/2023 19:45:16,31.10,81.5
10/21/2023 19:45:39,31.20,83
10/21/2023 19:46:02,31.10,81.5
10/21/2023 19:46:25,31.20,81.3
10/21/2023 19:46:48,31.20,81.3
10/21/2023 19:47:11,31.20,80
10/21/2023 19:47:34,31.10,82
10/21/2023 19:47:57,31.20,81.3
10/21/2023 19:48:20,31.10,81.5
10/21/2023 19:48:43,30.90,81.4
10/21/2023 19:49:06,30.50,81.5
10/21/2023 19:49:29,31.10,81.3
10/21/2023 19:49:51,30.90,81.7
10/21/2023 19:50:14,30.60,81.7
10/21/2023 19:50:39,31.10,81.5
10/21/2023 19:51:02,31.20,82.6
10/21/2023 19:51:25,31.20,83.4
10/21/2023 19:51:48,31.20,83.9
10/21/2023 19:52:11,31.00,81.3
10/21/2023 19:52:33,31.10,81.3
10/21/2023 19:52:57,31.20,83.9
10/21/2023 19:53:20,31.10,81.3
10/21/2023 19:53:43,31.20,81.3
10/21/2023 19:54:06,31.20,81.3
10/21/2023 19:54:29,30.60,81.5
10/21/2023 19:54:52,31.00,80
10/21/2023 19:55:15,30.60,84.3
10/21/2023 19:55:38,30.60,82.4
10/21/2023 19:56:01,31.00,82.2
10/21/2023 19:56:24,31.20,80
10/21/2023 19:56:47,31.00,81.5
10/21/2023 19:57:10,31.20,82.6
10/21/2023 19:57:34,31.00,81.3
10/21/2023 19:57:57,30.90,82.3
10/21/2023 19:58:19,30.60,81.5
10/21/2023 19:58:42,31.00,84.6
10/21/2023 19:59:05,30.90,84.5
10/21/2023 19:59:28,31.10,81
10/21/2023 19:59:52,31.00,82.2
10/21/2023 20:00:15,31.00,82.2
10/21/2023 20:00:38,31.00,80.8
10/21/2023 20:01:08,30.90,81.2
10/21/2023 20:01:29,31.10,81.3
10/21/2023 20:01:52,31.20,81.3
10/21/2023 20:02:16,31.20,81.3
10/21/2023 20:02:39,31.20,80.6
10/21/2023 20:03:03,31.20,81
10/21/2023 20:03:26,31.10,83.6
10/21/2023 20:03:49,30.80,80.1
10/21/2023 20:04:11,31.10,81.6
10/21/2023 20:04:34,31.10,80.6
10/21/2023 20:04:58,31.00,80.6
10/21/2023 20:05:21,31.00,83.4
10/21/2023 20:05:44,30.90,82.7
10/21/2023 20:06:07,31.00,80.6
10/21/2023 20:06:30,31.00,81
10/21/2023 20:06:53,31.00,81.3
10/21/2023 20:07:16,31.10,81.6
10/21/2023 20:07:39,31.20,80
10/21/2023 20:08:02,31.20,81.3
10/21/2023 20:08:25,31.20,79.1
10/21/2023 20:08:48,31.20,80.6
10/21/2023 20:09:11,31.20,80.6
10/21/2023 20:09:34,31.00,82.4
10/21/2023 20:09:57,31.20,80.6
10/21/2023 20:10:20,31.20,81.3
10/21/2023 20:10:43,31.10,81.3
10/21/2023 20:11:06,30.80,78.6
10/21/2023 20:11:29,30.90,82.3
10/21/2023 20:11:52,31.10,80.6
10/21/2023 20:12:15,31.20,83.4
10/21/2023 20:12:38,30.90,84.2
10/21/2023 20:13:01,31.00,81.3
10/21/2023 20:13:24,31.00,80
10/21/2023 20:13:47,31.20,81.1
10/21/2023 20:14:10,31.20,81
10/21/2023 20:14:33,31.20,83.4
10/21/2023 20:14:57,31.00,81.1
10/21/2023 20:15:20,30.90,81.2
10/21/2023 20:15:43,30.60,81.7
10/21/2023 20:16:06,30.90,81.4
10/21/2023 20:16:29,31.10,81.3
10/21/2023 20:16:52,30.90,81.4
10/21/2023 20:17:15,31.20,82.8
10/21/2023 20:17:38,31.20,83
10/21/2023 20:18:01,30.60,81.7
10/21/2023 20:18:24,31.00,81.3
10/21/2023 20:18:46,31.00,81
10/21/2023 20:19:10,31.00,82.6
10/21/2023 20:19:33,31.00,81
10/21/2023 20:19:56,31.00,81
10/21/2023 20:20:19,31.00,82.8
10/21/2023 20:20:43,30.90,81.4
10/21/2023 20:21:06,31.20,81
10/21/2023 20:21:29,31.00,80.6
10/21/2023 20:21:52,30.90,81.4
10/21/2023 20:22:15,31.00,82.2
10/21/2023 20:22:38,31.20,80
10/21/2023 20:23:01,30.90,81.7
10/21/2023 20:23:23,30.60,81.3
10/21/2023 20:23:46,30.90,81.4
10/21/2023 20:24:09,30.90,80.1
10/21/2023 20:24:32,30.60,81.5
10/21/2023 20:24:55,30.40,80.3
10/21/2023 20:25:18,30.60,82
10/21/2023 20:25:41,31.20,81.5
10/21/2023 20:26:05,30.60,82.4
10/21/2023 20:26:28,30.80,83.3
